product_id,product_name,category,price,stock_quantity,brand,rating,date_added,merchant_id,tags,details,content
P392,Civil Participant,Electronics,60.44,331,Johnson Group,3.9,2024-09-26,M151,"['himself', 'win', 'ahead']","{'battery_life': '7 hours', 'charging_time': '1 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}",Civil Participant Electronics himself win ahead Johnson Group 7 hours 1 hours Wi-Fi Passive IPX4
P393,Total Although,Sports & Outdoors,204.54,480,Gallagher-Cook,4.4,2024-01-16,M172,"['industry', 'art', 'impact']","{'material': 'Polyester', 'dimensions': '79x22 inches', 'thickness': '10mm', 'weight': '1.7 lbs', 'color': 'Green', 'waterproof': True}",Total Although Sports & Outdoors industry art impact Gallagher-Cook Polyester 79x22 inches 10mm 1.7 lbs Green True
P394,Either Suddenly,Beverages,160.2,36,Harris Group,3.9,2024-03-07,M178,"['buy', 'since', 'dinner']","{'flavor': 'Earl Grey', 'ingredients': ['Ginger'], 'weight': '116g', 'origin': 'Japan', 'packaging': 'Box', 'shelf_life': '10 months'}",Either Suddenly Beverages buy since dinner Harris Group Earl Grey ['Ginger'] 116g Japan Box 10 months
P395,Policy Somebody,Electronics,239.86,361,"Bradford, Garcia and Graham",4.0,2024-04-02,M148,"['deep', 'fish', 'option']","{'battery_life': '7 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Active', 'water_resistance': 'IPX7'}","Policy Somebody Electronics deep fish option Bradford, Garcia and Graham 7 hours 1 hours Bluetooth 5.0 Active IPX7"
P396,Middle Official,Beverages,175.15,377,Wilkinson-Griffin,3.7,2024-04-13,M193,"['almost', 'year', 'drop']","{'flavor': 'Green Tea', 'ingredients': ['Tea leaves'], 'weight': '326g', 'origin': 'Japan', 'packaging': 'Box', 'shelf_life': '20 months'}",Middle Official Beverages almost year drop Wilkinson-Griffin Green Tea ['Tea leaves'] 326g Japan Box 20 months
P397,Act Explain,Sports & Outdoors,281.08,200,Perez-Smith,4.6,2024-06-25,M120,"['four', 'resource', 'oil']","{'material': 'Rubber', 'dimensions': '62x27 inches', 'thickness': '10mm', 'weight': '2.0 lbs', 'color': 'Black', 'waterproof': True}",Act Explain Sports & Outdoors four resource oil Perez-Smith Rubber 62x27 inches 10mm 2.0 lbs Black True
P398,Culture Already,Books,40.95,174,Evans-Lawrence,3.2,2024-02-23,M149,"['town', 'side', 'partner']","{'title': 'Exist end positive.', 'author': 'Vanessa Thompson', 'release_year': 2009, 'published_year': 2004, 'number_of_pages': 286, 'ISBN': '978-1-05-241819-7', 'language': 'German', 'genre': 'Fiction'}",Culture Already Books town side partner Evans-Lawrence Exist end positive. Vanessa Thompson 2009 2004 286 978-1-05-241819-7 German Fiction
P399,Trouble Better,Electronics,91.91,369,Thornton Inc,4.9,2024-09-29,M115,"['right', 'identify', 'today']","{'battery_life': '9 hours', 'charging_time': '3 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}",Trouble Better Electronics right identify today Thornton Inc 9 hours 3 hours Wi-Fi Active IPX5
P400,Focus Among,Wearables,48.3,49,Holland-Brown,4.9,2024-09-15,M103,"['program', 'partner', 'away']","{'display_type': 'LCD', 'battery_life': '14 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'Android'}",Focus Among Wearables program partner away Holland-Brown LCD 14 hours Bluetooth 5.2 ['GPS'] IP68 Android
P401,Also Be,Books,160.43,347,"Sanchez, Walker and Thompson",4.5,2024-04-22,M123,"['report', 'until', 'fire']","{'title': 'Follow crime begin.', 'author': 'Matthew Roberts', 'release_year': 2022, 'published_year': 2017, 'number_of_pages': 164, 'ISBN': '978-0-565-95700-1', 'language': 'English', 'genre': 'Adventure'}","Also Be Books report until fire Sanchez, Walker and Thompson Follow crime begin. Matthew Roberts 2022 2017 164 978-0-565-95700-1 English Adventure"
P402,Simply Need,Books,29.18,428,Lawson-Hart,4.3,2024-03-28,M103,"['section', 'point', 'indeed']","{'title': 'Late floor.', 'author': 'Adam Wilson', 'release_year': 2022, 'published_year': 2022, 'number_of_pages': 199, 'ISBN': '978-0-7366-7426-3', 'language': 'French', 'genre': 'Adventure'}",Simply Need Books section point indeed Lawson-Hart Late floor. Adam Wilson 2022 2022 199 978-0-7366-7426-3 French Adventure
P403,Image Couple,Electronics,170.86,282,Peterson PLC,3.9,2024-03-25,M168,"['traditional', 'fear', 'know']","{'battery_life': '20 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}",Image Couple Electronics traditional fear know Peterson PLC 20 hours 1 hours Bluetooth 4.2 Active IPX5
P404,Local Run,Electronics,193.75,358,Flowers-Rose,3.5,2024-07-10,M170,"['writer', 'sing', 'head']","{'battery_life': '12 hours', 'charging_time': '2 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}",Local Run Electronics writer sing head Flowers-Rose 12 hours 2 hours Bluetooth 5.0 Passive IPX4
P405,Property During,Sports & Outdoors,114.44,259,"Sullivan, Mahoney and Willis",4.4,2024-03-06,M112,"['yard', 'toward', 'difficult']","{'material': 'Foam', 'dimensions': '69x29 inches', 'thickness': '6mm', 'weight': '2.6 lbs', 'color': 'Green', 'waterproof': False}","Property During Sports & Outdoors yard toward difficult Sullivan, Mahoney and Willis Foam 69x29 inches 6mm 2.6 lbs Green False"
P406,Alone Else,Electronics,73.75,28,"Parks, Brown and Foley",3.8,2024-06-04,M111,"['in', 'out', 'debate']","{'battery_life': '18 hours', 'charging_time': '2 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX4'}","Alone Else Electronics in out debate Parks, Brown and Foley 18 hours 2 hours Bluetooth 5.0 Passive IPX4"
P407,Business Property,Books,88.39,140,Odonnell Group,3.2,2024-04-29,M147,"['various', 'professor', 'hot']","{'title': 'Your write.', 'author': 'Debbie Diaz', 'release_year': 2015, 'published_year': 2001, 'number_of_pages': 595, 'ISBN': '978-1-64203-585-8', 'language': 'French', 'genre': 'Science'}",Business Property Books various professor hot Odonnell Group Your write. Debbie Diaz 2015 2001 595 978-1-64203-585-8 French Science
P408,Ball Concern,Books,272.51,462,Rowe LLC,3.7,2024-09-28,M107,"['free', 'old', 'woman']","{'title': 'Show yet control ever.', 'author': 'Jack Reynolds', 'release_year': 2006, 'published_year': 2007, 'number_of_pages': 428, 'ISBN': '978-0-12-133128-3', 'language': 'German', 'genre': 'Science'}",Ball Concern Books free old woman Rowe LLC Show yet control ever. Jack Reynolds 2006 2007 428 978-0-12-133128-3 German Science
P409,Worry Fear,Books,187.29,239,Solomon-Arellano,3.1,2024-09-27,M193,"['style', 'daughter', 'gas']","{'title': 'Player sign tax.', 'author': 'Stefanie Combs', 'release_year': 2005, 'published_year': 2016, 'number_of_pages': 790, 'ISBN': '978-1-957935-89-8', 'language': 'French', 'genre': 'Mystery'}",Worry Fear Books style daughter gas Solomon-Arellano Player sign tax. Stefanie Combs 2005 2016 790 978-1-957935-89-8 French Mystery
P410,Opportunity Mission,Electronics,64.66,13,"Parker, Diaz and Townsend",4.2,2024-01-27,M157,"['leg', 'third', 'activity']","{'battery_life': '15 hours', 'charging_time': '2 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}","Opportunity Mission Electronics leg third activity Parker, Diaz and Townsend 15 hours 2 hours Bluetooth 5.0 Active IPX5"
P411,Western North,Beverages,73.7,278,Robinson-Bennett,3.8,2024-06-23,M141,"['total', 'task', 'wall']","{'flavor': 'Chamomile', 'ingredients': ['Mint'], 'weight': '157g', 'origin': 'China', 'packaging': 'Bag', 'shelf_life': '12 months'}",Western North Beverages total task wall Robinson-Bennett Chamomile ['Mint'] 157g China Bag 12 months
P412,Agree Partner,Sports & Outdoors,206.11,182,Salazar-Brown,3.9,2024-08-19,M155,"['measure', 'once', 'cost']","{'material': 'Polyester', 'dimensions': '63x24 inches', 'thickness': '4mm', 'weight': '1.2 lbs', 'color': 'Black', 'waterproof': True}",Agree Partner Sports & Outdoors measure once cost Salazar-Brown Polyester 63x24 inches 4mm 1.2 lbs Black True
P413,Nature Action,Wearables,47.43,281,Bailey-Davis,3.1,2024-03-07,M123,"['discussion', 'hundred', 'together']","{'display_type': 'LCD', 'battery_life': '39 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Accelerometer'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",Nature Action Wearables discussion hundred together Bailey-Davis LCD 39 hours Bluetooth 5.2 ['Accelerometer'] IP68 iOS
P414,Recent Indicate,Books,267.64,429,"Perez, Byrd and Gilbert",4.5,2024-09-11,M173,"['special', 'understand', 'which']","{'title': 'Available source word will.', 'author': 'James Barajas', 'release_year': 2024, 'published_year': 2019, 'number_of_pages': 443, 'ISBN': '978-1-4791-2072-7', 'language': 'German', 'genre': 'Fiction'}","Recent Indicate Books special understand which Perez, Byrd and Gilbert Available source word will. James Barajas 2024 2019 443 978-1-4791-2072-7 German Fiction"
P415,Free View,Beverages,176.25,471,Browning-Miller,3.8,2024-07-13,M197,"['performance', 'alone', 'thank']","{'flavor': 'Earl Grey', 'ingredients': ['Tea leaves'], 'weight': '437g', 'origin': 'China', 'packaging': 'Box', 'shelf_life': '22 months'}",Free View Beverages performance alone thank Browning-Miller Earl Grey ['Tea leaves'] 437g China Box 22 months
P416,Ten More,Electronics,76.81,389,Galloway LLC,3.1,2024-06-07,M135,"['for', 'man', 'first']","{'battery_life': '9 hours', 'charging_time': '2 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}",Ten More Electronics for man first Galloway LLC 9 hours 2 hours Wi-Fi Active IPX5
P417,Between Same,Books,165.01,230,Graham and Sons,3.3,2024-06-23,M165,"['born', 'opportunity', 'science']","{'title': 'Step American level apply.', 'author': 'Chelsea Flores', 'release_year': 2017, 'published_year': 2020, 'number_of_pages': 291, 'ISBN': '978-1-5411-1911-6', 'language': 'English', 'genre': 'Adventure'}",Between Same Books born opportunity science Graham and Sons Step American level apply. Chelsea Flores 2017 2020 291 978-1-5411-1911-6 English Adventure
P418,Go Create,Books,297.93,116,Graham Inc,3.6,2024-07-12,M177,"['consumer', 'art', 'a']","{'title': 'Candidate final ready.', 'author': 'Ashlee Castro', 'release_year': 2000, 'published_year': 2006, 'number_of_pages': 250, 'ISBN': '978-1-259-80633-9', 'language': 'English', 'genre': 'Fiction'}",Go Create Books consumer art a Graham Inc Candidate final ready. Ashlee Castro 2000 2006 250 978-1-259-80633-9 English Fiction
P419,Management It,Wearables,37.17,351,"Cole, Reid and Lopez",3.2,2024-11-09,M138,"['someone', 'media', 'individual']","{'display_type': 'AMOLED', 'battery_life': '25 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Heart rate'], 'water_resistance': 'IP68', 'compatibility': 'Android'}","Management It Wearables someone media individual Cole, Reid and Lopez AMOLED 25 hours Bluetooth 5.2 ['Heart rate'] IP68 Android"
P420,Pick Each,Beverages,44.47,486,"Kim, Riley and Thomas",4.5,2024-01-29,M108,"['lose', 'one', 'those']","{'flavor': 'Chamomile', 'ingredients': ['Mint'], 'weight': '258g', 'origin': 'China', 'packaging': 'Bag', 'shelf_life': '21 months'}","Pick Each Beverages lose one those Kim, Riley and Thomas Chamomile ['Mint'] 258g China Bag 21 months"
P421,Beautiful Leader,Books,256.4,223,Henry-Allen,3.2,2024-01-09,M149,"['speech', 'if', 'deep']","{'title': 'Floor each.', 'author': 'Christy Johnson', 'release_year': 2017, 'published_year': 2018, 'number_of_pages': 144, 'ISBN': '978-0-254-35608-5', 'language': 'French', 'genre': 'Science'}",Beautiful Leader Books speech if deep Henry-Allen Floor each. Christy Johnson 2017 2018 144 978-0-254-35608-5 French Science
P422,Interesting Interesting,Books,223.44,284,Moore-Saunders,4.4,2024-06-23,M147,"['though', 'scientist', 'marriage']","{'title': 'Decision.', 'author': 'Jason Diaz MD', 'release_year': 2013, 'published_year': 2016, 'number_of_pages': 565, 'ISBN': '978-0-85739-595-5', 'language': 'English', 'genre': 'Adventure'}",Interesting Interesting Books though scientist marriage Moore-Saunders Decision. Jason Diaz MD 2013 2016 565 978-0-85739-595-5 English Adventure
P423,Central Manage,Books,52.45,331,Gilmore LLC,4.0,2024-08-13,M180,"['create', 'contain', 'north']","{'title': 'Field others.', 'author': 'Danielle Smith', 'release_year': 2011, 'published_year': 2003, 'number_of_pages': 414, 'ISBN': '978-0-18-613838-4', 'language': 'French', 'genre': 'Science'}",Central Manage Books create contain north Gilmore LLC Field others. Danielle Smith 2011 2003 414 978-0-18-613838-4 French Science
P424,On Knowledge,Electronics,149.83,426,"Williams, Frazier and Fields",3.9,2024-05-27,M135,"['maintain', 'all', 'maintain']","{'battery_life': '10 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 4.2', 'noise_cancellation': 'Active', 'water_resistance': 'IPX7'}","On Knowledge Electronics maintain all maintain Williams, Frazier and Fields 10 hours 1 hours Bluetooth 4.2 Active IPX7"
P425,Enjoy Town,Books,261.8,298,Harris-Tran,4.4,2024-05-25,M139,"['blue', 'decision', 'opportunity']","{'title': 'Game evidence continue.', 'author': 'Amy Bradley', 'release_year': 2016, 'published_year': 2021, 'number_of_pages': 629, 'ISBN': '978-1-952476-97-6', 'language': 'Spanish', 'genre': 'Adventure'}",Enjoy Town Books blue decision opportunity Harris-Tran Game evidence continue. Amy Bradley 2016 2021 629 978-1-952476-97-6 Spanish Adventure
P426,Major Any,Electronics,255.8,78,"Griffin, Mccoy and Cooper",4.2,2024-09-21,M107,"['public', 'piece', 'talk']","{'battery_life': '10 hours', 'charging_time': '1 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Active', 'water_resistance': 'IPX5'}","Major Any Electronics public piece talk Griffin, Mccoy and Cooper 10 hours 1 hours Wi-Fi Active IPX5"
P427,Glass Large,Sports & Outdoors,178.81,113,Buck-Harmon,3.5,2024-09-01,M135,"['stay', 'tree', 'return']","{'material': 'Foam', 'dimensions': '70x26 inches', 'thickness': '10mm', 'weight': '2.4 lbs', 'color': 'Blue', 'waterproof': True}",Glass Large Sports & Outdoors stay tree return Buck-Harmon Foam 70x26 inches 10mm 2.4 lbs Blue True
P428,Quickly Model,Beverages,249.84,38,Cherry PLC,3.5,2024-02-06,M102,"['early', 'study', 'above']","{'flavor': 'Chamomile', 'ingredients': ['Honey'], 'weight': '103g', 'origin': 'Japan', 'packaging': 'Box', 'shelf_life': '7 months'}",Quickly Model Beverages early study above Cherry PLC Chamomile ['Honey'] 103g Japan Box 7 months
P429,Education Level,Sports & Outdoors,11.04,243,Rivera LLC,4.7,2024-08-10,M105,"['its', 'ahead', 'training']","{'material': 'Polyester', 'dimensions': '61x20 inches', 'thickness': '4mm', 'weight': '1.2 lbs', 'color': 'Green', 'waterproof': False}",Education Level Sports & Outdoors its ahead training Rivera LLC Polyester 61x20 inches 4mm 1.2 lbs Green False
P430,Look Travel,Beverages,144.74,437,"Davis, Lee and Smith",3.1,2024-05-05,M118,"['notice', 'image', 'speech']","{'flavor': 'Green Tea', 'ingredients': ['Mint'], 'weight': '350g', 'origin': 'India', 'packaging': 'Box', 'shelf_life': '18 months'}","Look Travel Beverages notice image speech Davis, Lee and Smith Green Tea ['Mint'] 350g India Box 18 months"
P431,Tv Form,Beverages,147.34,13,Woods Inc,3.1,2024-05-11,M134,"['result', 'seek', 'door']","{'flavor': 'Green Tea', 'ingredients': ['Ginger'], 'weight': '470g', 'origin': 'China', 'packaging': 'Box', 'shelf_life': '12 months'}",Tv Form Beverages result seek door Woods Inc Green Tea ['Ginger'] 470g China Box 12 months
P432,Serious Act,Wearables,191.31,247,Williams and Sons,4.8,2024-01-18,M189,"['approach', 'spend', 'dinner']","{'display_type': 'LCD', 'battery_life': '29 hours', 'connectivity': 'Wi-Fi', 'sensors': ['Gyroscope'], 'water_resistance': 'IP68', 'compatibility': 'Android'}",Serious Act Wearables approach spend dinner Williams and Sons LCD 29 hours Wi-Fi ['Gyroscope'] IP68 Android
P433,Explain Ground,Electronics,163.38,308,Morse Group,4.7,2024-01-13,M124,"['throw', 'again', 'college']","{'battery_life': '7 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Active', 'water_resistance': 'IPX7'}",Explain Ground Electronics throw again college Morse Group 7 hours 1 hours Bluetooth 5.0 Active IPX7
P434,Assume Audience,Electronics,253.65,364,"Atkinson, Sawyer and Grant",4.1,2024-09-10,M198,"['generation', 'close', 'thing']","{'battery_life': '6 hours', 'charging_time': '1 hours', 'connectivity': 'Bluetooth 5.0', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX5'}","Assume Audience Electronics generation close thing Atkinson, Sawyer and Grant 6 hours 1 hours Bluetooth 5.0 Passive IPX5"
P435,Garden Read,Wearables,186.65,335,Anderson-Phillips,4.5,2024-08-17,M145,"['sometimes', 'a', 'best']","{'display_type': 'LCD', 'battery_life': '30 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['GPS'], 'water_resistance': 'IP68', 'compatibility': 'Android'}",Garden Read Wearables sometimes a best Anderson-Phillips LCD 30 hours Bluetooth 5.1 ['GPS'] IP68 Android
P436,Economy Oil,Wearables,79.32,108,"Woods, Edwards and Smith",3.1,2024-01-24,M145,"['on', 'new', 'contain']","{'display_type': 'LCD', 'battery_life': '34 hours', 'connectivity': 'Bluetooth 5.1', 'sensors': ['Heart rate'], 'water_resistance': 'IP67', 'compatibility': 'iOS'}","Economy Oil Wearables on new contain Woods, Edwards and Smith LCD 34 hours Bluetooth 5.1 ['Heart rate'] IP67 iOS"
P437,Beautiful Last,Beverages,13.68,430,Luna-Wallace,5.0,2024-10-21,M135,"['up', 'couple', 'others']","{'flavor': 'Chamomile', 'ingredients': ['Honey'], 'weight': '341g', 'origin': 'India', 'packaging': 'Bag', 'shelf_life': '19 months'}",Beautiful Last Beverages up couple others Luna-Wallace Chamomile ['Honey'] 341g India Bag 19 months
P438,Light Bed,Electronics,12.23,421,Roth-Carter,3.7,2024-02-02,M170,"['phone', 'own', 'never']","{'battery_life': '17 hours', 'charging_time': '1 hours', 'connectivity': 'Wi-Fi', 'noise_cancellation': 'Passive', 'water_resistance': 'IPX5'}",Light Bed Electronics phone own never Roth-Carter 17 hours 1 hours Wi-Fi Passive IPX5
P439,View Although,Wearables,37.22,118,Wang and Sons,4.3,2024-08-26,M122,"['everyone', 'soldier', 'become']","{'display_type': 'LCD', 'battery_life': '33 hours', 'connectivity': 'Bluetooth 5.2', 'sensors': ['Gyroscope'], 'water_resistance': 'IP68', 'compatibility': 'iOS'}",View Although Wearables everyone soldier become Wang and Sons LCD 33 hours Bluetooth 5.2 ['Gyroscope'] IP68 iOS
